Type	POS	Headword	Rank	Freq	Range	NormFreq	NormRange
deer			3132	1	1	19.694	1.000
defeat			3132	1	1	19.694	1.000
defeated			3132	1	1	19.694	1.000
definitely			3132	1	1	19.694	1.000
deflated			3132	1	1	19.694	1.000
degrees			3132	1	1	19.694	1.000
deliberate			3132	1	1	19.694	1.000
deliriously			3132	1	1	19.694	1.000
delirium			3132	1	1	19.694	1.000
delivery			3132	1	1	19.694	1.000
delusions			3132	1	1	19.694	1.000
demonstration			3132	1	1	19.694	1.000
dense			3132	1	1	19.694	1.000
dental			3132	1	1	19.694	1.000
dentist			3132	1	1	19.694	1.000
deny			3132	1	1	19.694	1.000
deodorant			3132	1	1	19.694	1.000
depart			3132	1	1	19.694	1.000
departed			3132	1	1	19.694	1.000
depends			3132	1	1	19.694	1.000
deposit			3132	1	1	19.694	1.000
depression			3132	1	1	19.694	1.000
derringer			3132	1	1	19.694	1.000
des			3132	1	1	19.694	1.000
describe			3132	1	1	19.694	1.000
describing			3132	1	1	19.694	1.000
deserted			3132	1	1	19.694	1.000
desertion			3132	1	1	19.694	1.000
designed			3132	1	1	19.694	1.000
desirable			3132	1	1	19.694	1.000
desk			3132	1	1	19.694	1.000
desolation			3132	1	1	19.694	1.000
despite			3132	1	1	19.694	1.000
destination			3132	1	1	19.694	1.000
detail			3132	1	1	19.694	1.000
detailing			3132	1	1	19.694	1.000
details			3132	1	1	19.694	1.000
deutete			3132	1	1	19.694	1.000
devastation			3132	1	1	19.694	1.000
develop			3132	1	1	19.694	1.000
development			3132	1	1	19.694	1.000
device			3132	1	1	19.694	1.000
devices			3132	1	1	19.694	1.000
devised			3132	1	1	19.694	1.000
devoting			3132	1	1	19.694	1.000
diagnosis			3132	1	1	19.694	1.000
diagrams			3132	1	1	19.694	1.000
dialogue			3132	1	1	19.694	1.000
dials			3132	1	1	19.694	1.000
diameter			3132	1	1	19.694	1.000
dictate			3132	1	1	19.694	1.000
diet			3132	1	1	19.694	1.000
diffident			3132	1	1	19.694	1.000
digger			3132	1	1	19.694	1.000
dilated			3132	1	1	19.694	1.000
dilates			3132	1	1	19.694	1.000
dimensional			3132	1	1	19.694	1.000
dimensions			3132	1	1	19.694	1.000
dipped			3132	1	1	19.694	1.000
directed			3132	1	1	19.694	1.000
dirtiest			3132	1	1	19.694	1.000
disagreeable			3132	1	1	19.694	1.000
disappear			3132	1	1	19.694	1.000
disappears			3132	1	1	19.694	1.000
disarmament			3132	1	1	19.694	1.000
disarmed			3132	1	1	19.694	1.000
discharge			3132	1	1	19.694	1.000
discouraged			3132	1	1	19.694	1.000
discuss			3132	1	1	19.694	1.000
discussed			3132	1	1	19.694	1.000
disgrace			3132	1	1	19.694	1.000
disgracefully			3132	1	1	19.694	1.000
dishwasher			3132	1	1	19.694	1.000
dislodged			3132	1	1	19.694	1.000
dismantling			3132	1	1	19.694	1.000
disney			3132	1	1	19.694	1.000
distant			3132	1	1	19.694	1.000
distinguish			3132	1	1	19.694	1.000
district			3132	1	1	19.694	1.000
divided			3132	1	1	19.694	1.000
divider			3132	1	1	19.694	1.000
divinely			3132	1	1	19.694	1.000
dizzy			3132	1	1	19.694	1.000
doberman			3132	1	1	19.694	1.000
docks			3132	1	1	19.694	1.000
doctoring			3132	1	1	19.694	1.000
doggie			3132	1	1	19.694	1.000
dogtags			3132	1	1	19.694	1.000
dollops			3132	1	1	19.694	1.000
domestic			3132	1	1	19.694	1.000
dominoes			3132	1	1	19.694	1.000
doorknobs			3132	1	1	19.694	1.000
doornail			3132	1	1	19.694	1.000
doorstep			3132	1	1	19.694	1.000
dostoevsky			3132	1	1	19.694	1.000
dot			3132	1	1	19.694	1.000
doughnut			3132	1	1	19.694	1.000
doves			3132	1	1	19.694	1.000
downtown			3132	1	1	19.694	1.000
doze			3132	1	1	19.694	1.000
dozing			3132	1	1	19.694	1.000
drab			3132	1	1	19.694	1.000
drafted			3132	1	1	19.694	1.000
dragged			3132	1	1	19.694	1.000
dragging			3132	1	1	19.694	1.000
dragon			3132	1	1	19.694	1.000
drained			3132	1	1	19.694	1.000
drainings			3132	1	1	19.694	1.000
dramatic			3132	1	1	19.694	1.000
draped			3132	1	1	19.694	1.000
drawer			3132	1	1	19.694	1.000
draws			3132	1	1	19.694	1.000
dreamily			3132	1	1	19.694	1.000
dreaming			3132	1	1	19.694	1.000
dress			3132	1	1	19.694	1.000
dresser			3132	1	1	19.694	1.000
dresses			3132	1	1	19.694	1.000
dried			3132	1	1	19.694	1.000
drifted			3132	1	1	19.694	1.000
drill			3132	1	1	19.694	1.000
dripped			3132	1	1	19.694	1.000
drive			3132	1	1	19.694	1.000
drivers			3132	1	1	19.694	1.000
drivin			3132	1	1	19.694	1.000
droolers			3132	1	1	19.694	1.000
dropout			3132	1	1	19.694	1.000
drowned			3132	1	1	19.694	1.000
drowning			3132	1	1	19.694	1.000
drummed			3132	1	1	19.694	1.000
drunks			3132	1	1	19.694	1.000
dryer			3132	1	1	19.694	1.000
due			3132	1	1	19.694	1.000
duet			3132	1	1	19.694	1.000
duffel			3132	1	1	19.694	1.000
dull			3132	1	1	19.694	1.000
dully			3132	1	1	19.694	1.000
dum			3132	1	1	19.694	1.000
dummy			3132	1	1	19.694	1.000
dumper			3132	1	1	19.694	1.000
dums			3132	1	1	19.694	1.000
dunkirk			3132	1	1	19.694	1.000
dust			3132	1	1	19.694	1.000
dutch			3132	1	1	19.694	1.000
dutchmen			3132	1	1	19.694	1.000
e			3132	1	1	19.694	1.000
eagles			3132	1	1	19.694	1.000
easily			3132	1	1	19.694	1.000
eaves			3132	1	1	19.694	1.000
eddie			3132	1	1	19.694	1.000
editor			3132	1	1	19.694	1.000
editorial			3132	1	1	19.694	1.000
edwardian			3132	1	1	19.694	1.000
effort			3132	1	1	19.694	1.000
egg			3132	1	1	19.694	1.000
egypt			3132	1	1	19.694	1.000
eh			3132	1	1	19.694	1.000
eheu			3132	1	1	19.694	1.000
eiffel			3132	1	1	19.694	1.000
eighteenth			3132	1	1	19.694	1.000
eighth			3132	1	1	19.694	1.000
einen			3132	1	1	19.694	1.000
eingeyichtet			3132	1	1	19.694	1.000
elaborately			3132	1	1	19.694	1.000
elastic			3132	1	1	19.694	1.000
elated			3132	1	1	19.694	1.000
electricity			3132	1	1	19.694	1.000
electronic			3132	1	1	19.694	1.000
elegantly			3132	1	1	19.694	1.000
eleven			3132	1	1	19.694	1.000
elizabeth			3132	1	1	19.694	1.000
elliot			3132	1	1	19.694	1.000
elmo			3132	1	1	19.694	1.000
elves			3132	1	1	19.694	1.000
emaciated			3132	1	1	19.694	1.000
embedded			3132	1	1	19.694	1.000
embraced			3132	1	1	19.694	1.000
emeralds			3132	1	1	19.694	1.000
emergency			3132	1	1	19.694	1.000
emotionally			3132	1	1	19.694	1.000
employee			3132	1	1	19.694	1.000
employees			3132	1	1	19.694	1.000
emptied			3132	1	1	19.694	1.000
enable			3132	1	1	19.694	1.000
encased			3132	1	1	19.694	1.000
enclose			3132	1	1	19.694	1.000
encourage			3132	1	1	19.694	1.000
endell			3132	1	1	19.694	1.000
ending			3132	1	1	19.694	1.000
engaging			3132	1	1	19.694	1.000
engraved			3132	1	1	19.694	1.000
enlarged			3132	1	1	19.694	1.000
enriched			3132	1	1	19.694	1.000
enslave			3132	1	1	19.694	1.000
enterprises			3132	1	1	19.694	1.000
entertained			3132	1	1	19.694	1.000
enthusiasm			3132	1	1	19.694	1.000
enthusiasts			3132	1	1	19.694	1.000
entire			3132	1	1	19.694	1.000
envy			3132	1	1	19.694	1.000
epigraph			3132	1	1	19.694	1.000
epitaph			3132	1	1	19.694	1.000
equal			3132	1	1	19.694	1.000
equipment			3132	1	1	19.694	1.000
equipped			3132	1	1	19.694	1.000
erased			3132	1	1	19.694	1.000
erbaut			3132	1	1	19.694	1.000
ere			3132	1	1	19.694	1.000
erect			3132	1	1	19.694	1.000
erika			3132	1	1	19.694	1.000
error			3132	1	1	19.694	1.000
errors			3132	1	1	19.694	1.000
ersatz			3132	1	1	19.694	1.000
essential			3132	1	1	19.694	1.000
essentially			3132	1	1	19.694	1.000
establishment			3132	1	1	19.694	1.000
estimable			3132	1	1	19.694	1.000
evaluating			3132	1	1	19.694	1.000
evaporated			3132	1	1	19.694	1.000
event			3132	1	1	19.694	1.000
everyone			3132	1	1	19.694	1.000
evidence			3132	1	1	19.694	1.000
evil			3132	1	1	19.694	1.000
exact			3132	1	1	19.694	1.000
examined			3132	1	1	19.694	1.000
excited			3132	1	1	19.694	1.000
exclaimed			3132	1	1	19.694	1.000
excrement			3132	1	1	19.694	1.000
excreting			3132	1	1	19.694	1.000
executed			3132	1	1	19.694	1.000
executives			3132	1	1	19.694	1.000
exercising			3132	1	1	19.694	1.000
exerted			3132	1	1	19.694	1.000
exist			3132	1	1	19.694	1.000
existence			3132	1	1	19.694	1.000
expanded			3132	1	1	19.694	1.000
expedition			3132	1	1	19.694	1.000
expelled			3132	1	1	19.694	1.000
expended			3132	1	1	19.694	1.000
experiences			3132	1	1	19.694	1.000
experimented			3132	1	1	19.694	1.000
experts			3132	1	1	19.694	1.000
explainers			3132	1	1	19.694	1.000
explanations			3132	1	1	19.694	1.000
explanatory			3132	1	1	19.694	1.000
exploratorily			3132	1	1	19.694	1.000
explore			3132	1	1	19.694	1.000
explored			3132	1	1	19.694	1.000
explosions			3132	1	1	19.694	1.000
express			3132	1	1	19.694	1.000
expressing			3132	1	1	19.694	1.000
expressions			3132	1	1	19.694	1.000
extension			3132	1	1	19.694	1.000
extent			3132	1	1	19.694	1.000
extra			3132	1	1	19.694	1.000
extraordinary			3132	1	1	19.694	1.000
extrapolating			3132	1	1	19.694	1.000
extrasensory			3132	1	1	19.694	1.000
extravagantly			3132	1	1	19.694	1.000
exult			3132	1	1	19.694	1.000
fabulous			3132	1	1	19.694	1.000
fabulously			3132	1	1	19.694	1.000
factly			3132	1	1	19.694	1.000
facts			3132	1	1	19.694	1.000
failing			3132	1	1	19.694	1.000
failure			3132	1	1	19.694	1.000
fairies			3132	1	1	19.694	1.000
faith			3132	1	1	19.694	1.000
fakes			3132	1	1	19.694	1.000
fans			3132	1	1	19.694	1.000
fantastic			3132	1	1	19.694	1.000
farm			3132	1	1	19.694	1.000
farmer			3132	1	1	19.694	1.000
farmers			3132	1	1	19.694	1.000
farmhouse			3132	1	1	19.694	1.000
farted			3132	1	1	19.694	1.000
farther			3132	1	1	19.694	1.000
farting			3132	1	1	19.694	1.000
farts			3132	1	1	19.694	1.000
fashioned			3132	1	1	19.694	1.000
fastening			3132	1	1	19.694	1.000
fateful			3132	1	1	19.694	1.000
fatherless			3132	1	1	19.694	1.000
fathers			3132	1	1	19.694	1.000
fathoms			3132	1	1	19.694	1.000
fatiguing			3132	1	1	19.694	1.000
fattened			3132	1	1	19.694	1.000
faucets			3132	1	1	19.694	1.000
fault			3132	1	1	19.694	1.000
fauns			3132	1	1	19.694	1.000
federal			3132	1	1	19.694	1.000
federalists			3132	1	1	19.694	1.000
feeble			3132	1	1	19.694	1.000
feed			3132	1	1	19.694	1.000
feeding			3132	1	1	19.694	1.000
feelings			3132	1	1	19.694	1.000
feign			3132	1	1	19.694	1.000
feind			3132	1	1	19.694	1.000
fellow			3132	1	1	19.694	1.000
fenceposts			3132	1	1	19.694	1.000
fender			3132	1	1	19.694	1.000
feodor			3132	1	1	19.694	1.000
ferocious			3132	1	1	19.694	1.000
ferociously			3132	1	1	19.694	1.000
ferocity			3132	1	1	19.694	1.000
ferris			3132	1	1	19.694	1.000
fertilizer			3132	1	1	19.694	1.000
festival			3132	1	1	19.694	1.000
fetal			3132	1	1	19.694	1.000
fever			3132	1	1	19.694	1.000
feverishly			3132	1	1	19.694	1.000
fewer			3132	1	1	19.694	1.000
fictitious			3132	1	1	19.694	1.000
fidelity			3132	1	1	19.694	1.000
fiery			3132	1	1	19.694	1.000
fife			3132	1	1	19.694	1.000
fifteenth			3132	1	1	19.694	1.000
fighters			3132	1	1	19.694	1.000
file			3132	1	1	19.694	1.000
files			3132	1	1	19.694	1.000
filling			3132	1	1	19.694	1.000
finding			3132	1	1	19.694	1.000
finest			3132	1	1	19.694	1.000
finn			3132	1	1	19.694	1.000
firebombing			3132	1	1	19.694	1.000
fired			3132	1	1	19.694	1.000
firehouse			3132	1	1	19.694	1.000
fireplace			3132	1	1	19.694	1.000
fireplaces			3132	1	1	19.694	1.000
firestorm			3132	1	1	19.694	1.000
firmly			3132	1	1	19.694	1.000
fishbowl			3132	1	1	19.694	1.000
fists			3132	1	1	19.694	1.000
fit			3132	1	1	19.694	1.000
fitted			3132	1	1	19.694	1.000
fives			3132	1	1	19.694	1.000
fixtures			3132	1	1	19.694	1.000
flakes			3132	1	1	19.694	1.000
flamethrowers			3132	1	1	19.694	1.000
flanked			3132	1	1	19.694	1.000
flannel			3132	1	1	19.694	1.000
flappingly			3132	1	1	19.694	1.000
flare			3132	1	1	19.694	1.000
flashing			3132	1	1	19.694	1.000
flat			3132	1	1	19.694	1.000
flatters			3132	1	1	19.694	1.000
fleas			3132	1	1	19.694	1.000
flexible			3132	1	1	19.694	1.000
flibbertigibbet			3132	1	1	19.694	1.000
flicked			3132	1	1	19.694	1.000
fliers			3132	1	1	19.694	1.000
flies			3132	1	1	19.694	1.000
float			3132	1	1	19.694	1.000
floated			3132	1	1	19.694	1.000
floors			3132	1	1	19.694	1.000
florence			3132	1	1	19.694	1.000
floridly			3132	1	1	19.694	1.000
flour			3132	1	1	19.694	1.000
flower			3132	1	1	19.694	1.000
flowered			3132	1	1	19.694	1.000
flowers			3132	1	1	19.694	1.000
flown			3132	1	1	19.694	1.000
flunked			3132	1	1	19.694	1.000
fluttered			3132	1	1	19.694	1.000
fluttering			3132	1	1	19.694	1.000
focused			3132	1	1	19.694	1.000
fog			3132	1	1	19.694	1.000
fold			3132	1	1	19.694	1.000
folded			3132	1	1	19.694	1.000
folding			3132	1	1	19.694	1.000
folk			3132	1	1	19.694	1.000
folks			3132	1	1	19.694	1.000
followed			3132	1	1	19.694	1.000
foods			3132	1	1	19.694	1.000
footsteps			3132	1	1	19.694	1.000
footwear			3132	1	1	19.694	1.000
forced			3132	1	1	19.694	1.000
ford			3132	1	1	19.694	1.000
forefinger			3132	1	1	19.694	1.000
foreign			3132	1	1	19.694	1.000
forests			3132	1	1	19.694	1.000
foreword			3132	1	1	19.694	1.000
forewords			3132	1	1	19.694	1.000
forge			3132	1	1	19.694	1.000
fortress			3132	1	1	19.694	1.000
fortune			3132	1	1	19.694	1.000
forward			3132	1	1	19.694	1.000
founder			3132	1	1	19.694	1.000
foundry			3132	1	1	19.694	1.000
fourragière			3132	1	1	19.694	1.000
foxhole			3132	1	1	19.694	1.000
fractured			3132	1	1	19.694	1.000
fragment			3132	1	1	19.694	1.000
fragmentarily			3132	1	1	19.694	1.000
frame			3132	1	1	19.694	1.000
francia			3132	1	1	19.694	1.000
fraternal			3132	1	1	19.694	1.000
fraud			3132	1	1	19.694	1.000
fray			3132	1	1	19.694	1.000
freighter			3132	1	1	19.694	1.000
frenchman			3132	1	1	19.694	1.000
frenchmen			3132	1	1	19.694	1.000
frequently			3132	1	1	19.694	1.000
friederich			3132	1	1	19.694	1.000
friendless			3132	1	1	19.694	1.000
fright			3132	1	1	19.694	1.000
frightened			3132	1	1	19.694	1.000
fringe			3132	1	1	19.694	1.000
frisked			3132	1	1	19.694	1.000
frowsy			3132	1	1	19.694	1.000
fruit			3132	1	1	19.694	1.000
frumpish			3132	1	1	19.694	1.000
frumpishly			3132	1	1	19.694	1.000
frustration			3132	1	1	19.694	1.000
fueled			3132	1	1	19.694	1.000
fuels			3132	1	1	19.694	1.000
fugaces			3132	1	1	19.694	1.000
fully			3132	1	1	19.694	1.000
funf			3132	1	1	19.694	1.000
funniest			3132	1	1	19.694	1.000
furnish			3132	1	1	19.694	1.000
furnishings			3132	1	1	19.694	1.000
furry			3132	1	1	19.694	1.000
furthermore			3132	1	1	19.694	1.000
futures			3132	1	1	19.694	1.000
fé			3132	1	1	19.694	1.000
gaily			3132	1	1	19.694	1.000
gain			3132	1	1	19.694	1.000
gallon			3132	1	1	19.694	1.000
gallows			3132	1	1	19.694	1.000
gals			3132	1	1	19.694	1.000
gangrene			3132	1	1	19.694	1.000
gardens			3132	1	1	19.694	1.000
garlands			3132	1	1	19.694	1.000
gashed			3132	1	1	19.694	1.000
gaunt			3132	1	1	19.694	1.000
gay			3132	1	1	19.694	1.000
gaze			3132	1	1	19.694	1.000
gear			3132	1	1	19.694	1.000
generation			3132	1	1	19.694	1.000
genital			3132	1	1	19.694	1.000
gentleman			3132	1	1	19.694	1.000
genuine			3132	1	1	19.694	1.000
georgian			3132	1	1	19.694	1.000
gethan			3132	1	1	19.694	1.000
gettin			3132	1	1	19.694	1.000
gf			3132	1	1	19.694	1.000
ghetto			3132	1	1	19.694	1.000
ghost			3132	1	1	19.694	1.000
ghostlike			3132	1	1	19.694	1.000
giant			3132	1	1	19.694	1.000
giants			3132	1	1	19.694	1.000
gideon			3132	1	1	19.694	1.000
gifts			3132	1	1	19.694	1.000
giraffe			3132	1	1	19.694	1.000
girdle			3132	1	1	19.694	1.000
girly			3132	1	1	19.694	1.000
glacier			3132	1	1	19.694	1.000
glamor			3132	1	1	19.694	1.000
glamorous			3132	1	1	19.694	1.000
glanced			3132	1	1	19.694	1.000
glatz			3132	1	1	19.694	1.000
glee			3132	1	1	19.694	1.000
gloat			3132	1	1	19.694	1.000
glorify			3132	1	1	19.694	1.000
gloucester			3132	1	1	19.694	1.000
glued			3132	1	1	19.694	1.000
gobbling			3132	1	1	19.694	1.000
goblins			3132	1	1	19.694	1.000
goethe			3132	1	1	19.694	1.000
goggles			3132	1	1	19.694	1.000
golgotha			3132	1	1	19.694	1.000
golliwog			3132	1	1	19.694	1.000
gomorrah			3132	1	1	19.694	1.000
goodies			3132	1	1	19.694	1.000
goodness			3132	1	1	19.694	1.000
gooey			3132	1	1	19.694	1.000
goofy			3132	1	1	19.694	1.000
gore			3132	1	1	19.694	1.000
gorgeous			3132	1	1	19.694	1.000
grandly			3132	1	1	19.694	1.000
grandson			3132	1	1	19.694	1.000
grant			3132	1	1	19.694	1.000
gratitude			3132	1	1	19.694	1.000
grave			3132	1	1	19.694	1.000
gravely			3132	1	1	19.694	1.000
gravy			3132	1	1	19.694	1.000
gray			3132	1	1	19.694	1.000
greased			3132	1	1	19.694	1.000
greasy			3132	1	1	19.694	1.000
greater			3132	1	1	19.694	1.000
greatest			3132	1	1	19.694	1.000
greedy			3132	1	1	19.694	1.000
greek			3132	1	1	19.694	1.000
grenades			3132	1	1	19.694	1.000
grim			3132	1	1	19.694	1.000
grin			3132	1	1	19.694	1.000
grinder			3132	1	1	19.694	1.000
grinding			3132	1	1	19.694	1.000
grip			3132	1	1	19.694	1.000
groaned			3132	1	1	19.694	1.000
grocery			3132	1	1	19.694	1.000
groggily			3132	1	1	19.694	1.000
groped			3132	1	1	19.694	1.000
groping			3132	1	1	19.694	1.000
gropingly			3132	1	1	19.694	1.000
grotesquely			3132	1	1	19.694	1.000
grounds			3132	1	1	19.694	1.000
growled			3132	1	1	19.694	1.000
grows			3132	1	1	19.694	1.000
gruel			3132	1	1	19.694	1.000
gruesome			3132	1	1	19.694	1.000
gruffly			3132	1	1	19.694	1.000
grumbled			3132	1	1	19.694	1.000
guessed			3132	1	1	19.694	1.000
guggenheim			3132	1	1	19.694	1.000
guided			3132	1	1	19.694	1.000
guilt			3132	1	1	19.694	1.000
gulp			3132	1	1	19.694	1.000
gummy			3132	1	1	19.694	1.000
gunmen			3132	1	1	19.694	1.000
gurgled			3132	1	1	19.694	1.000
gushed			3132	1	1	19.694	1.000
gute			3132	1	1	19.694	1.000
guzzled			3132	1	1	19.694	1.000
gypsies			3132	1	1	19.694	1.000
hacker			3132	1	1	19.694	1.000
haggardly			3132	1	1	19.694	1.000
haired			3132	1	1	19.694	1.000
hairs			3132	1	1	19.694	1.000
hairy			3132	1	1	19.694	1.000
hall			3132	1	1	19.694	1.000
halle			3132	1	1	19.694	1.000
haloed			3132	1	1	19.694	1.000
hamburg			3132	1	1	19.694	1.000
hammered			3132	1	1	19.694	1.000
handful			3132	1	1	19.694	1.000
handing			3132	1	1	19.694	1.000
handlebar			3132	1	1	19.694	1.000
handsome			3132	1	1	19.694	1.000
hankering			3132	1	1	19.694	1.000
happening			3132	1	1	19.694	1.000
happiest			3132	1	1	19.694	1.000
harangued			3132	1	1	19.694	1.000
harlequin			3132	1	1	19.694	1.000
harmless			3132	1	1	19.694	1.000
harnessing			3132	1	1	19.694	1.000
harsh			3132	1	1	19.694	1.000
hasp			3132	1	1	19.694	1.000
hasps			3132	1	1	19.694	1.000
haste			3132	1	1	19.694	1.000
hasten			3132	1	1	19.694	1.000
hatch			3132	1	1	19.694	1.000
hatching			3132	1	1	19.694	1.000
hateful			3132	1	1	19.694	1.000
hatred			3132	1	1	19.694	1.000
hatte			3132	1	1	19.694	1.000
haven			3132	1	1	19.694	1.000
hay			3132	1	1	19.694	1.000
haystacks			3132	1	1	19.694	1.000
headlight			3132	1	1	19.694	1.000
headphones			3132	1	1	19.694	1.000
health			3132	1	1	19.694	1.000
heaps			3132	1	1	19.694	1.000
heartening			3132	1	1	19.694	1.000
hearts			3132	1	1	19.694	1.000
hearty			3132	1	1	19.694	1.000
heaves			3132	1	1	19.694	1.000
heck			3132	1	1	19.694	1.000
hellishly			3132	1	1	19.694	1.000
helmets			3132	1	1	19.694	1.000
helsinki			3132	1	1	19.694	1.000
hems			3132	1	1	19.694	1.000
hence			3132	1	1	19.694	1.000
herd			3132	1	1	19.694	1.000
hereford			3132	1	1	19.694	1.000
hers			3132	1	1	19.694	1.000
hickory			3132	1	1	19.694	1.000
higher			3132	1	1	19.694	1.000
highway			3132	1	1	19.694	1.000
hill			3132	1	1	19.694	1.000
hillside			3132	1	1	19.694	1.000
hilt			3132	1	1	19.694	1.000
hineingesät			3132	1	1	19.694	1.000
hinge			3132	1	1	19.694	1.000
hither			3132	1	1	19.694	1.000
hitler			3132	1	1	19.694	1.000
hmm			3132	1	1	19.694	1.000
hmmm			3132	1	1	19.694	1.000
hmmmmmmmmm			3132	1	1	19.694	1.000
hoarded			3132	1	1	19.694	1.000
holds			3132	1	1	19.694	1.000
hollowed			3132	1	1	19.694	1.000
holster			3132	1	1	19.694	1.000
holt			3132	1	1	19.694	1.000
homemaker			3132	1	1	19.694	1.000
hometown			3132	1	1	19.694	1.000
honest			3132	1	1	19.694	1.000
honestly			3132	1	1	19.694	1.000
honeymooners			3132	1	1	19.694	1.000
honorable			3132	1	1	19.694	1.000
honour			3132	1	1	19.694	1.000
hooing			3132	1	1	19.694	1.000
hooked			3132	1	1	19.694	1.000
hooray			3132	1	1	19.694	1.000
hooved			3132	1	1	19.694	1.000
hooves			3132	1	1	19.694	1.000
hopefulness			3132	1	1	19.694	1.000
hopeless			3132	1	1	19.694	1.000
hoping			3132	1	1	19.694	1.000
horn			3132	1	1	19.694	1.000
horns			3132	1	1	19.694	1.000
horny			3132	1	1	19.694	1.000
hors			3132	1	1	19.694	1.000
hospitality			3132	1	1	19.694	1.000
hospitals			3132	1	1	19.694	1.000
housed			3132	1	1	19.694	1.000
hover			3132	1	1	19.694	1.000
howitzers			3132	1	1	19.694	1.000
howled			3132	1	1	19.694	1.000
howling			3132	1	1	19.694	1.000
hubbard			3132	1	1	19.694	1.000
hudson			3132	1	1	19.694	1.000
huh			3132	1	1	19.694	1.000
huie			3132	1	1	19.694	1.000
humana			3132	1	1	19.694	1.000
humanity			3132	1	1	19.694	1.000
humid			3132	1	1	19.694	1.000
humiliate			3132	1	1	19.694	1.000
humiliated			3132	1	1	19.694	1.000
humiliation			3132	1	1	19.694	1.000
humility			3132	1	1	19.694	1.000
humorist			3132	1	1	19.694	1.000
hungrier			3132	1	1	19.694	1.000
hungry			3132	1	1	19.694	1.000
hunters			3132	1	1	19.694	1.000
hurting			3132	1	1	19.694	1.000
hurtle			3132	1	1	19.694	1.000
hyannis			3132	1	1	19.694	1.000
hydrogen			3132	1	1	19.694	1.000
hygiene			3132	1	1	19.694	1.000
hymns			3132	1	1	19.694	1.000
hysterically			3132	1	1	19.694	1.000
ich			3132	1	1	19.694	1.000
ideals			3132	1	1	19.694	1.000
ideas			3132	1	1	19.694	1.000
identical			3132	1	1	19.694	1.000
identified			3132	1	1	19.694	1.000
idiotic			3132	1	1	19.694	1.000
ignorant			3132	1	1	19.694	1.000
illiterate			3132	1	1	19.694	1.000
illness			3132	1	1	19.694	1.000
illuminated			3132	1	1	19.694	1.000
illusion			3132	1	1	19.694	1.000
imaginary			3132	1	1	19.694	1.000
imagining			3132	1	1	19.694	1.000
imitate			3132	1	1	19.694	1.000
impeach			3132	1	1	19.694	1.000
imperative			3132	1	1	19.694	1.000
imperfectly			3132	1	1	19.694	1.000
implements			3132	1	1	19.694	1.000
importance			3132	1	1	19.694	1.000
importuned			3132	1	1	19.694	1.000
impossible			3132	1	1	19.694	1.000
impressions			3132	1	1	19.694	1.000
impressive			3132	1	1	19.694	1.000
imprisoned			3132	1	1	19.694	1.000
improve			3132	1	1	19.694	1.000
improvements			3132	1	1	19.694	1.000
improvise			3132	1	1	19.694	1.000
impudent			3132	1	1	19.694	1.000
incapable			3132	1	1	19.694	1.000
incendiary			3132	1	1	19.694	1.000
incinerated			3132	1	1	19.694	1.000
incompetent			3132	1	1	19.694	1.000
inconvenienced			3132	1	1	19.694	1.000
inconvenient			3132	1	1	19.694	1.000
increased			3132	1	1	19.694	1.000
incredible			3132	1	1	19.694	1.000
incredibly			3132	1	1	19.694	1.000
indiana			3132	1	1	19.694	1.000
indicating			3132	1	1	19.694	1.000
indiscriminately			3132	1	1	19.694	1.000
individual			3132	1	1	19.694	1.000
individuals			3132	1	1	19.694	1.000
induced			3132	1	1	19.694	1.000
industries			3132	1	1	19.694	1.000
inert			3132	1	1	19.694	1.000
inevitably			3132	1	1	19.694	1.000
infancy			3132	1	1	19.694	1.000
infantrymen			3132	1	1	19.694	1.000
infect			3132	1	1	19.694	1.000
infected			3132	1	1	19.694	1.000
infinitesimal			3132	1	1	19.694	1.000
informs			3132	1	1	19.694	1.000
inhabit			3132	1	1	19.694	1.000
inhabited			3132	1	1	19.694	1.000
inhaled			3132	1	1	19.694	1.000
inject			3132	1	1	19.694	1.000
inoffensive			3132	1	1	19.694	1.000
inscribed			3132	1	1	19.694	1.000
insides			3132	1	1	19.694	1.000
insights			3132	1	1	19.694	1.000
insinuated			3132	1	1	19.694	1.000
insist			3132	1	1	19.694	1.000
insisting			3132	1	1	19.694	1.000
installment			3132	1	1	19.694	1.000
instinctively			3132	1	1	19.694	1.000
institutions			3132	1	1	19.694	1.000
instructors			3132	1	1	19.694	1.000
instruments			3132	1	1	19.694	1.000
insulation			3132	1	1	19.694	1.000
insult			3132	1	1	19.694	1.000
intelligent			3132	1	1	19.694	1.000
intelligently			3132	1	1	19.694	1.000
intent			3132	1	1	19.694	1.000
intention			3132	1	1	19.694	1.000
intentionally			3132	1	1	19.694	1.000
interest			3132	1	1	19.694	1.000
interference			3132	1	1	19.694	1.000
interior			3132	1	1	19.694	1.000
intersection			3132	1	1	19.694	1.000
intestines			3132	1	1	19.694	1.000
intricate			3132	1	1	19.694	1.000
invent			3132	1	1	19.694	1.000
invented			3132	1	1	19.694	1.000
inventions			3132	1	1	19.694	1.000
inventor			3132	1	1	19.694	1.000
invested			3132	1	1	19.694	1.000
invisible			3132	1	1	19.694	1.000
invitation			3132	1	1	19.694	1.000
invites			3132	1	1	19.694	1.000
involuntarily			3132	1	1	19.694	1.000
involved			3132	1	1	19.694	1.000
involving			3132	1	1	19.694	1.000
inward			3132	1	1	19.694	1.000
